date,zone,ndvi,ndvi_seasonal_dev,fire_count,anomaly_score,risk_score,risk_level
2021-03-01,northeast,0.3525570345288684,-0.007321179818950918,1934,-0.47005674517310614,46.8,MODERATE
2021-03-08,northeast,0.22196387193471503,-0.13791434241310427,1934,-0.4739142204983928,73.0,HIGH
2021-03-22,northeast,0.48581789764700267,0.12593968329918337,1934,-0.4792480273468468,35.5,MODERATE
2021-03-29,northeast,0.31968738033847316,-0.040190834009346144,1934,-0.4356695852759985,52.3,HIGH
2021-04-12,northeast,0.5364604145941033,0.20223301051479775,1934,-0.4841329163960957,34.5,MODERATE
2021-04-26,northeast,0.3100812315053683,-0.024146172573937252,1934,-0.44453148099192275,51.4,HIGH
2021-05-24,northeast,0.15273492553558676,-0.2409886062411843,1934,-0.5329453846279213,89.9,CRITICAL
2021-09-20,northeast,0.6886513822542696,0.23951316607596873,1934,-0.5679796447244511,37.0,MODERATE
2021-10-11,northeast,0.6630631536202861,0.19201576420434613,1934,-0.4974057697803971,34.9,MODERATE
2021-11-01,northeast,0.7173675614808843,0.2154998037318867,1934,-0.49547833484704706,34.9,MODERATE
2021-11-08,northeast,0.5038376549067805,0.0019698971577828406,1934,-0.4895319759617842,34.7,MODERATE
2021-11-15,northeast,0.5788262714961381,0.07695851374714047,1934,-0.47725565003033543,34.3,MODERATE
2021-11-22,northeast,0.6598074588212852,0.1579397010722876,1934,-0.4829672757390031,34.5,MODERATE
2021-11-29,northeast,0.5431106595048162,0.04124290175581857,1934,-0.5235737665798896,35.7,MODERATE
2021-12-06,northeast,0.3622028526198381,-0.055799686498019974,1934,-0.46760392022289904,51.7,HIGH
2021-12-13,northeast,0.8277281983979841,0.409725659280126,1934,-0.6202480822115203,38.6,MODERATE
2021-12-20,northeast,0.5652374754121485,0.14723493629429046,1934,-0.5065019043409904,35.2,MODERATE
2021-12-27,northeast,0.3898850617894127,-0.028117477328445384,1934,-0.4811845195811156,46.6,MODERATE
2022-01-03,northeast,0.7436254546410003,0.2868028345080807,1934,-0.5162745404009745,35.5,MODERATE
2022-01-17,northeast,0.8968318440292081,0.44000922389628855,1934,-0.6190088320949617,38.6,MODERATE
2022-02-07,northeast,0.2320014847239939,-0.09901123116183269,1934,-0.5870740498645789,70.9,HIGH
2022-02-14,northeast,0.24824962286883875,-0.08276309301698784,1934,-0.5154860137941815,65.5,HIGH
2022-02-21,northeast,0.23166729885359727,-0.09934541703222932,1934,-0.4919407875102381,68.1,HIGH
2022-02-28,northeast,0.36579038328061697,0.03477766739479038,1934,-0.4991921965480336,45.7,MODERATE
2022-03-07,northeast,0.2767697547539038,-0.0831084595939155,1934,-0.4974075465825252,62.8,HIGH
2022-03-14,northeast,0.28819369788200033,-0.07168451646581897,1934,-0.47483982290430615,59.8,HIGH
2022-04-04,northeast,0.27983651272661536,-0.05439089135269021,1934,-0.47857292083218794,58.5,HIGH
2022-04-25,northeast,0.29835078942620297,-0.0358766146531026,1934,-0.4695220303617448,54.5,HIGH
2022-05-09,northeast,0.3538983468234045,-0.039825184953366566,1934,-0.46034098383204397,50.3,HIGH
2022-08-22,northeast,0.40121448783662317,0.09859816342329936,1934,-0.48491312603174713,42.5,MODERATE
2022-10-10,northeast,0.448242456006201,-0.022804933409738992,1934,-0.44447845977085043,40.2,MODERATE
2022-10-17,northeast,0.4388364920392285,-0.03221089737671151,1934,-0.4291102349983192,41.6,MODERATE
2022-10-24,northeast,0.45815191543135153,-0.012895473984588457,1934,-0.42471722627164393,37.6,MODERATE
