date,zone,ndvi,ndvi_seasonal_dev,fire_count,anomaly_score,risk_score,risk_level
2023-12-11,central_india,0.2633816287914405,-0.06964555792566424,1722,-0.4562426812324206,61.0,HIGH
2023-12-25,central_india,0.2441493898422479,-0.08887779687485683,1722,-0.45799464303436155,64.9,HIGH
2024-01-08,central_india,0.3546933201548617,0.017086082897437516,1722,-0.4718846432591462,45.8,MODERATE
2024-01-15,central_india,0.2683105209524695,-0.06929671630495471,1722,-0.4530174812224478,60.4,HIGH
2024-01-29,central_india,0.3375376136854555,-6.962357196871327e-05,1722,-0.4569338502696867,46.7,MODERATE
2024-02-12,central_india,0.22778522916550661,-0.09722195188941249,1722,-0.4362536278082858,66.5,HIGH
2024-02-19,central_india,0.32257871855038006,-0.0024284625045390418,1722,-0.44731294649039055,47.9,MODERATE
2024-03-04,central_india,0.25645234646463577,0.021549820544012638,1722,-0.43024907520050576,52.4,HIGH
2024-03-11,central_india,0.21849788078835672,-0.016404645132266416,1722,-0.41219464450894655,56.9,HIGH
2024-03-18,central_india,0.21669209371499454,-0.018210432205628596,1722,-0.4106505003555391,57.2,HIGH
2024-03-25,central_india,0.17242016330308846,-0.062482362617534676,1722,-0.4299385862492225,65.4,HIGH
2024-04-08,central_india,0.2259146159919798,0.003041690884943382,1722,-0.4157203220069241,54.4,HIGH
2024-04-22,central_india,0.23737660157239468,0.014503676465358273,1722,-0.4106953816037011,53.3,HIGH
2024-04-29,central_india,0.24801136733010168,0.02513844222306527,1722,-0.42237939270325253,52.8,HIGH
2024-05-06,central_india,0.16160339023196355,-0.09401177154213378,1722,-0.45611299088475443,70.0,HIGH
2024-05-27,central_india,0.2670469824026338,0.011431820628536482,1722,-0.43754311229147647,51.8,HIGH
2024-06-10,central_india,0.10736561352657914,-0.1296567342040415,1722,-0.5344227785952294,76.6,CRITICAL
2024-10-14,central_india,0.2730635752343538,-0.13010252980728704,1722,-0.491025749787115,68.5,HIGH
2024-10-28,central_india,0.36441788149362553,-0.038748223548015326,1722,-0.4527145873967899,49.1,MODERATE
2024-11-04,central_india,0.34710531862338073,-0.022096840687318653,1722,-0.44915117995239123,48.4,MODERATE
2024-11-18,central_india,0.26714797749139757,-0.10205418181930181,1722,-0.4497802078437763,64.4,HIGH
2024-12-09,central_india,0.3328391629164355,-0.00018802380066923474,1722,-0.46532711880358935,47.4,MODERATE
